,log2FC,p,padj
THOC6,0.16468960512672481,0.24524472688425855,0.33890564117552563
THOC7,-0.7306572647042042,5.967977779567347e-05,0.0006137358227885013
THOP1,-0.07528039450076918,0.8549579931926298,0.8929772480316572
THPO,-0.22310290322410165,0.05013264998083719,0.09501365204581434
THRA,0.7220929321296916,0.0005980413051362802,0.0031654073587354097
THRAP3,0.03862042160369583,0.44627583339142696,0.5430033336352857
THRB,-0.4449994380492406,0.0007529408135718166,0.0037527209249375157
THRSP,-0.07435154445209058,0.7378487284358481,0.799944306389442
THSD1,0.2600889421277772,0.2051695343088633,0.29437345138663673
THSD4,0.539791894895826,0.016251180506832635,0.03863914989269155
THSD7A,0.35830109126515985,0.09796947775071242,0.16272162405040036
THTPA,1.0428130133508038,0.016159999505921487,0.038484967137676136
THUMPD1,-0.14381333181628264,0.29790525646895644,0.39523379446602624
THUMPD2,-0.674698303749869,0.00016024958579197976,0.001257615036946247
THUMPD3,-0.06743003839912554,0.37708758987431423,0.47530743360008193
THY1,1.7210276058991774,0.0003433632417706934,0.002143453592316056
THYN1,-0.49822062234404463,0.0002800488202792265,0.0018584135160840713
TIA1,-0.6920072236077797,0.0013266496363168367,0.005676454998853401
TIAL1,-0.43737476483069493,1.9039845150516073e-06,6.471087422861445e-05
TIAM1,-0.7792251166325457,3.608156798587973e-06,9.725017699145001e-05
TIAM2,-0.4504432061885941,0.02050601819269696,0.04654446102444511
TICAM1,0.8181013435471414,0.0005891794097977577,0.0031311017281090534
TIE1,-0.1222745615116052,0.5247014229525971,0.6148786365017382
TIFA,-0.4579161717214504,0.024345008375499116,0.053439568618648174
TIGAR,1.1324979286275072,0.000431674059632446,0.0025123048258166203
TIGD1,-0.07125813507401624,0.7956031538935214,0.8460433252805766
TIGD2,-0.24795750672871186,0.040075308816724275,0.07930051705526919
TIGD5,0.6969897983483024,0.009536373186600186,0.02531421120552013
TIGD6,-0.09450671940638156,0.5702520128336173,0.6566209768843948
TIGD7,-0.4743679866094599,9.951537986111282e-05,0.0008826202234074288
TIGIT,-0.32106389918045686,0.41714350739764416,0.514505678244675
TIMCC,0.07593885044208193,0.5091747474059992,0.601344657684395
TIMD4,-0.7557337604667413,0.09420690281984323,0.1577671750432134
TIMELESS,0.6051988122407908,1.4271652298236536e-06,5.417671464618739e-05
TIMM10,-0.5646009508654473,0.007448297944721941,0.020764616970523037
TIMM10B,0.3733784387572072,9.824402700624268e-05,0.0008766646453277544
TIMM13,0.5607398930225944,0.01067101890340085,0.027639998352979794
TIMM17A,0.15886133465859587,0.11609036449172683,0.186075623221994
TIMM17B,-0.30956217729329794,0.0007162965703096758,0.003613068280246132
TIMM21,-0.07507661070888538,0.3010117782502184,0.3983106558677186
TIMM22,0.4073304681429679,0.0005110268088248639,0.0028158925917358335
TIMM23,-0.24013161312256237,0.007653738707052054,0.021171319708486996
TIMM23B,0.27393953101070156,0.11920219591419459,0.1900674606448541
TIMM29,-0.44416001022851237,0.0007527038516958853,0.0037527209249375157
TIMM44,0.8665295388193837,1.543154689704428e-05,0.00024944300754889317
TIMM50,0.1842769097123611,0.029569796702269037,0.06230880102930866
TIMM8A,0.08506672058447684,0.4611274419494714,0.5567476816560857
TIMM8B,-0.38106288673578526,0.0019972861628380916,0.007706161601586804
TIMM9,-0.660188488567333,0.0002467251415666104,0.0017079872563292773
TIMMDC1,0.06014590680254628,0.36894125392626076,0.4672332286628257
TIMP1,0.13008302183252418,0.541957337773969,0.6304382120581069
TIMP2,-0.3662808552553134,0.02762698753181066,0.05912584544827206
TINAGL1,-0.03358747248632987,0.9025487783184568,0.9296181739406939
TINF2,0.35063652962222847,0.004005030993394836,0.012943039964649208
TIPARP,-0.8637230593949408,0.00971491181552984,0.025715483016635936
TIPIN,-0.11605450567823983,0.4695688609239309,0.564813829696613
TIPRL,-0.3510920579962171,0.0009754158069208954,0.004524461819417195
TIRAP,0.39837640559481446,0.0001783368252336669,0.001349541282783857
TJAP1,0.05607191123907462,0.7498400864454774,0.8090768381474458
TJP1,0.06855085660008342,0.49363653169281807,0.5877433965199272
TJP2,0.1751342176439099,0.03556274435459282,0.07207346325053303
TJP3,1.2249303671381995,0.0011540272137447025,0.005124550959616499
TK1,0.8805512946082557,5.875186233629045e-06,0.0001350984694596553
TK2,0.1977777033491801,0.007535853826651452,0.020928860933688037
TKFC,0.8619568233991259,0.007548482316655878,0.020955083982898852
TKT,1.0347592899509408,1.4108039751216253e-08,2.5772645395520466e-06
TLCD1,0.8296879109500024,0.009580612498490704,0.025411130508700995
TLCD2,0.457075740085104,0.12141103754459516,0.19277153269242636
TLCD3A,0.26242441720130927,0.07314283432289144,0.12819202888493433
TLCD4,-1.1419857769389594,0.00028490039636507546,0.001879285312632817
TLCD5,0.47683610041901314,0.08140250320798367,0.14003232078140326
TLE1,-0.8272426561441115,0.001154556116613574,0.005125169288497583
TLE2,0.3629134182543723,0.11049313985136558,0.17911218492297404
TLE3,-0.19635069116784098,0.35406229502169917,0.45213411324469993
TLE4,-0.3073629422970896,0.003746039166692394,0.012324075327540034
TLE5,-0.002535867086775667,0.9858946941959721,0.9903370179287934
TLE6,0.09887575552325956,0.5928581307118534,0.6770741506688381
TLK1,-0.7480806093264629,2.2008489564061674e-06,6.99221408782858e-05
TLK2,-0.22401050811936596,0.0007249944108178273,0.003646597126381217
TLN1,0.6875366937504239,0.004424559942893155,0.013969331956042646
TLN2,0.2574105569855236,0.29886640708898005,0.39606950654320955
TLNRD1,-1.2081019225953948,2.585882481457612e-05,0.00035282274147937733
TLR1,-0.12566730031600848,0.5143393151339002,0.6057037346186936
TLR2,-0.37530421048169416,0.1196532575549764,0.19069420775725246
TLR3,0.1074899879585196,0.3941703063293509,0.4922170359014481
TLR4,0.19998384643092137,0.4188741227194962,0.5162045663009026
TLR5,0.5710830934363536,0.0285060435524634,0.0605816756900228
TLR6,-0.4895923601646288,0.00047293745846049704,0.0026698651450627175
TLR7,1.0785790445253212,0.024920100705081435,0.05433019800661961
TLR8,0.6925981024046326,0.053610287534233005,0.10018984256006916
TLX1,0.4508441706305715,0.18487010896985967,0.2712321855304589
TM2D1,-0.1060088505610528,0.43542755586465876,0.5326242495104436
TM2D2,-0.10315275176319716,0.24017894570785112,0.33338724115716356
TM2D3,-0.7110179291637166,3.792365233172877e-06,9.996188359102775e-05
TM4SF1,-0.7764054916336107,0.0047803221983697365,0.014783817981461824
TM4SF18,-0.316512699595358,0.3088158662321796,0.4065486168858789
TM4SF4,0.3488034460291125,0.011442335928381517,0.029229179348611786
TM4SF5,0.05857511359764089,0.7315563561480499,0.7946944790564338
TM6SF1,-0.11007805856885966,0.7795225454140184,0.8333788539242937
TM6SF2,0.06433839382485651,0.7780357313747437,0.8319921930708946
TM7SF2,1.0660866649816487,3.6861947808476535e-06,9.834588225657035e-05
TM7SF3,0.9982583184288334,0.0008002344824260747,0.003924330724191559
TM9SF1,0.15097557954887986,0.2212915092510226,0.31240176249637225
TM9SF2,-0.2225731718945898,0.01985054093201274,0.045360348311112506
TM9SF3,-0.3155105974144323,0.0066957077776373854,0.019092321198891447
TM9SF4,0.3854664932066001,0.00037309093396836973,0.002262455073529722
TMA16,-0.6622895231046995,0.0008372520083477648,0.004053977874324152
TMA7,-0.8695730786914488,9.495772592986686e-09,1.9515296393055294e-06
TMBIM1,0.746538942711501,4.962926859778294e-07,2.7659905502823687e-05
TMBIM4,-0.8830798857894351,0.012856259371155096,0.03198985613106375
TMBIM6,0.01168315084488647,0.907669663338943,0.9335425116911346
TMC4,1.532298362044414,0.015719330138091424,0.0376605372142653
TMC6,0.43359141419463665,0.09705942329677109,0.16151601652611716
TMC8,-0.4448280546177168,0.03627030221193959,0.07322536991460343
TMCC1,0.25295216652480335,0.04430066172411123,0.08594197694059513
TMCC3,-0.7083886420507781,0.03971366970125865,0.07867960499783928
TMCO1,-0.23838961355251342,0.011080206182332679,0.028525729480567964
TMCO4,0.5526142583001894,7.9620335192039e-06,0.000163376953007939
TMCO6,-0.7277736321492556,0.0003343654978328049,0.0021072876823166665
TMED1,0.3065948659480462,0.04561764618288476,0.08809974573233441
TMED10,-0.026962199466527892,0.8077870404626619,0.8554607844770847
TMED2,-0.15521747789869345,0.2182149398994235,0.309238111185209
TMED3,0.48175735283871823,0.04650771182292006,0.08953687552793728
TMED4,-0.12154959377832597,0.0778310846662384,0.13487645014690827
TMED5,-0.40566209264825126,0.012124872673878453,0.030604193106797795
TMED6,-1.7704940622150698,0.000494548598308261,0.0027524483757381097
TMED7,-1.1215729477470209,8.813004848669648e-05,0.0008111788157771301
TMED8,-0.41325770108220006,0.001087966243838479,0.004895661992886594
TMED9,0.17154987409101885,0.014999310301452148,0.036285806215743996
TMEM100,-0.48230927815307556,0.30834161946740357,0.4060896486286932
TMEM101,0.022587328269060514,0.826588455236442,0.8706749380735902
TMEM102,1.6635621536644787,2.011024035801827e-06,6.74770386298506e-05
TMEM106A,0.010365588285962346,0.9555949833672559,0.968107588094394
TMEM106B,-0.9337580267905299,1.3183121022885481e-06,5.1760474869854545e-05
TMEM106C,0.3730032035006339,0.012880187804902727,0.032031217658893094
TMEM107,0.19099955653325296,0.3635604621148525,0.4618864829707963
TMEM109,0.4249209178668849,0.0010163883748838878,0.00465316961185095
TMEM11,0.026052335781072244,0.7899245143867379,0.8413537240042728
TMEM115,0.2162749537574875,0.05595908999415366,0.10371000573384573
TMEM116,-0.155997715669133,0.2658533393784371,0.36175967027152733
TMEM117,-0.4357393147944988,0.0031577726368120936,0.010802128346421188
TMEM119,0.6130440848389793,0.06299016606155043,0.11388448855086912
TMEM120A,-0.14199101513500878,0.36034644549963124,0.45868932523532857
TMEM120B,0.32361774998673365,0.156083264313799,0.23605417678732876
TMEM121,1.5169209509749635,0.006193365069112147,0.01801046446032104
TMEM123,-0.17470804237627569,0.25908812749624854,0.3546821545543461
TMEM125,1.8679912850033031,9.848676605963542e-05,0.0008776398604216698
TMEM126A,-0.5836959934322676,0.004236028778576278,0.013510302261060569
TMEM126B,-0.7187961793770405,0.0006491013342311433,0.0033679013211606423
TMEM127,0.47927338303893485,0.0009580450981121942,0.004468498998393507
TMEM128,-0.7052096739624671,0.0008585431199123445,0.004119816729736252
TMEM129,0.6326882845066173,0.0006528299969404027,0.003384577433881402
TMEM131,0.4473950892199401,0.0015129673555535276,0.006259848891977209
TMEM131L,0.23531110388085708,0.07075605951189652,0.12478606204880328
TMEM132E,0.17925115800766855,0.4628192419313698,0.5580731104806845
TMEM134,0.03673790192392268,0.8055551882270117,0.8535782962015536
TMEM135,-0.49905683556032265,0.0009229472480337595,0.004335544697638585
TMEM138,0.5533902846162242,3.398885933112965e-05,0.0004237492576136003
TMEM139,0.6304833551082156,0.009003109078916709,0.024161986067127415
TMEM140,0.011062855326722243,0.9247880724317092,0.9452702453135119
TMEM141,-0.47934232599462057,0.00024163177728139636,0.0016798006165867898
TMEM143,-0.023526030191598934,0.8942042569854028,0.9233371480710475
TMEM144,0.5208533208281221,0.06861874848861561,0.12186637845946005
TMEM147,-0.08601929094574778,0.5265331848838575,0.6163113803308159
TMEM14A,-0.8599380447684961,6.617003430706005e-05,0.0006608462120279126
TMEM14B,-1.1329621363888815,1.97389633608357e-06,6.640066114707723e-05
TMEM14C,-0.7520291540006969,1.558814352270688e-05,0.00025034292033475407
TMEM150A,0.03666456493196257,0.7828832989145932,0.8360883428567428
TMEM150B,2.0568773603199255,0.00010905092366119699,0.0009399389245843538
TMEM150C,-0.611831131835876,0.0006334832283398495,0.003303808446611436
TMEM154,-0.47811681071813794,0.18821764149799947,0.275100193201821
TMEM156,-0.473337984370632,0.06383787731722805,0.11508492329406532
TMEM160,0.7949253718191303,0.027354438112869563,0.058623216307585005
TMEM161A,1.2214284439944558,0.0006552914545983625,0.0033933261820205756
TMEM161B,-0.40522066116836797,0.011083577250452937,0.02852882418301516
TMEM164,0.36333745783219484,0.05207266346070621,0.09794247711978675
TMEM165,-0.31462673403625185,0.10459700124369524,0.1714348108857724
TMEM167A,-0.2781919937874626,0.03706694481539195,0.07447930417917054
TMEM167B,-0.13295559492951803,0.21430158791829973,0.3049230620823665
TMEM168,-0.562527119204586,0.002052769768084994,0.007853426631652683
TMEM169,1.2685507432429048,0.0035147886834335697,0.011718635121217173
TMEM17,-0.32929593292555204,0.028745904443209333,0.06091427116828297
TMEM170A,-0.5315206979800857,1.7320287481843656e-08,2.8685346256252563e-06
TMEM170B,-0.6937448258537096,8.856453992391531e-05,0.0008146079675659148
TMEM171,0.8316380188002528,0.02009580292522567,0.0458173159777246
TMEM175,1.1571034045170405,0.0024220530064521994,0.008918606717207664
TMEM176A,-0.1840649586830292,0.1712512892936403,0.25506377625175525
TMEM176B,-0.052898413064047745,0.5773631702861745,0.6630627589953769
TMEM177,0.17752407221457833,0.027761790202863592,0.059355097244994284
TMEM178A,-0.3248631378394604,0.37292312388545956,0.4712323804847199
TMEM179B,-0.18644000868123634,0.038541316853441865,0.07671518471145897
TMEM18,-0.4076194215345659,0.00011210786271852119,0.0009568817120939061
TMEM181,0.079088698894342,0.4704535476842575,0.5656193338840072
TMEM182,-0.9622144259316467,0.029651321549690756,0.062450573633800244
TMEM183A,-0.029782344747111722,0.7111112023460178,0.7769767107872713
TMEM184A,0.8651704802902671,0.03906991458900727,0.07757949676769516
TMEM184B,0.7855852736462268,0.0009416225502204469,0.004410670015331033
TMEM184C,0.5110429049599716,8.101557506174895e-05,0.0007605980433884253
TMEM185A,-0.025554205336475455,0.7382907301368893,0.800189018399477
TMEM185B,0.20606601397197988,0.159139524430796,0.23984899333542567
TMEM186,0.33228341094663705,0.03178370231578298,0.06595945669919431
TMEM187,0.3712124422228289,0.006857069526814368,0.01944973790263449
TMEM19,0.3722056624778247,0.01890483566822209,0.0437157706652822
TMEM192,-0.02298856101543656,0.8705309210029081,0.9048595862139442
TMEM198,0.35844038883801854,0.1891241128016866,0.27624091678851564
TMEM200B,0.43479669849411895,0.03137802957859598,0.06532371368269593
TMEM201,0.7303057718430059,0.007889583769353866,0.021705018891092113
TMEM203,-0.08061145025139993,0.27158986432520893,0.36811845480930266
TMEM204,-0.02760656619666335,0.8760687421019946,0.9096812319308072
TMEM205,0.40909103891096876,0.006616815905093647,0.01894448837607678
TMEM208,-0.30750146852911975,0.011803853329084579,0.029954868384613056
TMEM209,-0.4662709997536343,0.006564332490258857,0.018818802363638785
TMEM214,0.5213087620537973,0.002950800482019732,0.010292198021746362
TMEM216,-0.2649338015890921,0.06104157104742545,0.1110602017170249
TMEM218,-0.09389764319632565,0.28018719200684256,0.3771287491266885
TMEM219,-0.3774548365544472,0.0020722791136169208,0.007914252956272752
TMEM220,-1.0056405897737726,8.27900137538536e-08,8.066200377069899e-06
TMEM222,0.23158351241967878,0.11624343810888074,0.18625288603314757
TMEM223,-0.6278214403046132,2.3304436481317113e-05,0.0003293580956213618
TMEM229B,0.8240500439901064,0.016651998771591327,0.03939275896452171
TMEM230,-0.6149574863167189,2.9022024481986294e-05,0.0003809647584945766
TMEM231,-0.4236689469569104,0.07462918014762154,0.1303163720070943
TMEM234,-0.076717070667641,0.5958854749573277,0.6797052859347612
TMEM237,-0.30400296672696303,0.03459989578789533,0.07051323664366087
TMEM238,0.28793353971945734,0.38827597043896245,0.4864730271655242
TMEM242,0.1719475346895365,0.09771183756494663,0.1624167571706992
TMEM243,-1.0590659410508447,4.845904678537805e-06,0.0001173815547639185
TMEM245,-0.18051698902947777,0.32773881111591774,0.42592121160040175
TMEM248,-0.023297270597044673,0.6997178719483717,0.7674607379700578
TMEM25,0.01477114239776256,0.922365185020688,0.9441330300809021
TMEM250,0.5227245401770322,0.00029000446440711683,0.001899357368761879
TMEM254,-0.024922474956619922,0.786382287662938,0.838871551470448
TMEM255B,-0.06975426768693804,0.7663512747455672,0.822573716070544
TMEM256,-1.5948028171400352,2.6441306911324404e-12,3.215401959825134e-09
TMEM258,-0.8348482175395464,4.814962471085834e-07,2.6949447396677437e-05
TMEM259,0.9357878775222215,0.0028300192151306824,0.009971401751035057
TMEM26,-0.11271978815490336,0.7203141766532754,0.7844255974102111
TMEM260,-0.23212320930568175,0.022483190869349225,0.050028998393596744
TMEM263,-0.9000330723093839,5.151020231339077e-05,0.0005645947425233573
TMEM267,-0.5389656216782823,0.008996984577947075,0.024157191316567135
TMEM268,0.15804406105658053,0.3057154494152442,0.4034388789162945
TMEM273,-0.16887569988893958,0.299896933979358,0.39720894564068815
TMEM30A,-0.32129114715633555,0.0013650285171287128,0.0057933907264201496
TMEM30B,-0.6624647495764275,2.00294093325452e-05,0.00029567544438941304
TMEM33,-0.6467952109186825,0.00023062080961307982,0.001617789604715114
TMEM37,-0.01329281578154351,0.9481773269791596,0.9624460859512954
TMEM38A,0.5949001151429245,0.010618440940418748,0.02755264424725346
TMEM38B,-0.5150979690667974,0.004942170952001256,0.015159602269513179
TMEM39A,0.06618190184603101,0.5990911479107756,0.682119621578119
TMEM39B,0.25952599011688005,0.097906612732998,0.16265828941229285
TMEM41A,0.48373768074075585,1.1050876915915639e-05,0.00020414632594808766
TMEM41B,-0.9114656138480299,1.8208196564219246e-05,0.00027655012633854013
TMEM42,-0.26167968881820514,0.015553473559089781,0.03734157947875722
TMEM43,0.09412077368769545,0.12779497573863194,0.20072693048605517
TMEM44,-0.4659822255213877,0.05550024709257514,0.10309204208567162
TMEM45A,-0.38146779883949833,0.008797993729558732,0.023732094507570734
TMEM45B,1.0900664169984946,0.05414580519844529,0.10103273879630457
TMEM47,-0.7604408685980566,0.00022910753339149852,0.0016106100409932547
TMEM50A,-0.39616633913629506,0.0072499811437693315,0.020323742963341437
TMEM50B,-0.21746008070755174,0.08807163270905148,0.14939465888859352
TMEM51,-0.0015677549561692317,0.9918140955276432,0.9939299655981022
TMEM52,0.15025618059588286,0.5879952081110287,0.6728056522213449
TMEM53,0.35084348005044674,0.002373448177765659,0.008778683928092152
TMEM54,1.2942124331387435,8.679605151996392e-06,0.0001721913221179616
TMEM59,-0.390767276722233,0.0003891512775216937,0.0023244808143700444
TMEM60,-0.6614786005111251,2.2892396577440378e-06,7.101502174129087e-05
TMEM62,0.015425657592674114,0.8118775428827486,0.8589627832638991
TMEM63A,1.3345251408986876,0.00011381558478200416,0.0009676899719700716
TMEM63B,0.5813530604846164,0.008605605543138923,0.02331881535000129
TMEM64,-0.48379786448153084,0.039481115268817306,0.07824693872864301
TMEM65,-0.8210027382553271,0.00014977640882421906,0.0011917780431124946
TMEM67,-0.5811639527857713,0.0028576493186782802,0.010045910069795817
TMEM68,-0.7095332046496514,2.2014855769681213e-05,0.0003168067811144606
TMEM69,-0.23170324514488172,0.007470420157525051,0.02081157947134525
TMEM70,-0.6330924811420555,0.0011683779034823891,0.005177787926045776
TMEM71,-0.6276148335778879,0.01905473042250193,0.044000503730190994
TMEM74B,-0.3803382592253355,0.2157579774229346,0.3064317759468587
TMEM79,0.43258177320372315,0.09134383756430398,0.15385394999145732
TMEM80,0.027485861781244125,0.8614728984895768,0.8979279684470562
TMEM81,-0.11393797767593927,0.533773710952522,0.6226807645373412
TMEM82,0.492573205069899,0.11260539027983686,0.18170760622631507
TMEM86A,0.21315383072247407,0.23564737936003,0.3283684691940327
TMEM86B,-0.13885475272269154,0.4988844924190622,0.5925971036564549
TMEM87A,-0.424197394174298,0.004835560251380464,0.01491580939977678
TMEM87B,-0.17155230680722955,0.1765825582783192,0.2614940766758312
TMEM8B,0.31004266984487217,0.037234042188815854,0.07474654409485576
TMEM9,0.3225588050971542,0.012598055367693919,0.031496335725390255
TMEM91,-0.5689825034699094,0.022736659891549785,0.05044792300161172
TMEM92,-0.5311126865528388,0.18957879636474714,0.27675137720150045
TMEM94,0.7102462994276113,0.009169924986130944,0.024514638890768353
TMEM97,0.5060596976238649,0.007708755861232129,0.02129663218710065
TMEM98,0.48386099280291184,0.1429378490155581,0.2199416855523673
TMEM9B,0.13497137643151014,0.19655391232310743,0.2850671086984047
TMF1,-0.4114776897882457,0.0013630646618305287,0.005787085053924127
TMIGD3,-0.5890442610178566,0.09661619529958551,0.1609413395105684
TMLHE,0.17830611624409176,0.30223212300872254,0.39969521718465034
TMOD1,-0.46489645639673327,0.11385615658281001,0.18325379681029125
TMOD2,-0.01689045223970087,0.9014157162730219,0.9287420426240841
TMOD3,-0.07072047953302807,0.46156570332348823,0.5570445961731442
TMPO,-0.7817884171761182,0.0005943889681395668,0.003150693695522297
TMPPE,0.5546940633110835,0.10298768823773084,0.16945172171514558
TMPRSS2,-0.3095236145574365,0.2948208736696317,0.39220986663059226
TMPRSS3,1.3010112313703814,0.015377592899535168,0.03703125375231843
TMPRSS6,0.7092089998493467,0.0024737234597286702,0.009058704567652183
TMPRSS9,1.8616257330390251,0.0018497473485723725,0.007279990088501619
TMSB10,-0.6259412336296961,0.004557406311328408,0.014285883034533497
TMSB4X,-0.5450530888834262,0.015453950842531454,0.03716690719177477
TMT1A,-0.5694656180764159,4.933430447381155e-05,0.000551505383274949
TMT1B,0.07909608767483789,0.7074565153879041,0.7740122730741227
TMTC1,-0.6700655045274484,0.05206858244493597,0.09794247711978675
TMTC2,-0.07614570995329561,0.7454425952748601,0.8055888237378858
TMTC3,-0.47921596137228484,0.001669755592738947,0.006753473342956756
TMTC4,-0.3754346014899195,0.009162274452061555,0.024504147187467594
TMUB1,1.0861666328753632,0.0012006686786972447,0.005274681072446513
TMUB2,0.24357525355666887,0.02443608680522684,0.05361265216833171
TMX1,-0.27056292563239204,0.056941843024476184,0.10514615489273274
TMX2,0.07294421413887875,0.4368401764807668,0.5337049201046974
TMX3,-0.7412634197222694,0.00042026384034799175,0.0024592018738989036
TMX4,-0.2845835031326782,0.03442309293292422,0.07023059015272551
TNC,0.12289274677603768,0.6525499524680602,0.7278263190186834
TNF,1.100888469353389,0.014679537374354044,0.035669675796208895
TNFAIP1,0.22825519839207864,0.18341846615363586,0.2695640181975594
TNFAIP2,0.5404409478002457,0.05465883502477467,0.10183630118726773
TNFAIP3,-0.42756639459115764,0.019877752101246645,0.045406751196196096
TNFAIP8,-0.03066906954584958,0.9007326541925549,0.9282044577108215
TNFAIP8L1,-0.01994099243125369,0.9086435883122024,0.9341822745141367
TNFAIP8L2,-0.6194102224346176,0.07390263412753754,0.1293296097231907
TNFAIP8L3,-0.41155390287917726,0.2050678249823536,0.2942997383516527
TNFRSF10A,0.16212927731713744,0.4306077143232092,0.5277472294533331
TNFRSF10B,-0.05108182021921159,0.5747056006363617,0.6606452338026625
TNFRSF10C,1.2852561696849119,0.015947555546586546,0.038130921305990335
TNFRSF10D,0.9480980789275293,0.001832307492959408,0.007230825218990426
TNFRSF11A,0.014316233872956552,0.9371238940326071,0.9543525338580526
TNFRSF11B,0.20465091279482284,0.3797612833113828,0.47803619096512756
TNFRSF12A,1.9631322478006306,0.00011907754064256218,0.0009993362819028034
TNFRSF14,0.604455983485126,0.01357390446398918,0.03340897556415601
TNFRSF19,-0.4413547862330294,0.24983257605305217,0.3443050998350582
TNFRSF1A,0.1768973345114766,0.09315835088718531,0.15636954941540943
TNFRSF1B,-0.1325685129296268,0.4326621373636367,0.529771466462848
TNFRSF21,-0.17283351606038977,0.3662597479066164,0.464642598786239
TNFRSF25,0.4014727983139723,0.20215305505371436,0.2911969261988287
TNFSF10,-0.22703564993525838,0.30628112778027955,0.40394221134001973
TNFSF11,-1.2596273197052223,0.007287891168391221,0.02040392348613234
TNFSF12,-0.38872487583016646,0.024893221769878442,0.05428959475032518
TNFSF13,1.7331965091026262,0.00046616355768226616,0.0026451463650538597
TNFSF13B,-0.8228726674084683,0.0016697142663578384,0.006753473342956756
TNFSF14,-0.14975784263796932,0.7598629280135523,0.8173435633106193
TNFSF4,-0.21654782917189586,0.4051261372604167,0.5026909673265963
TNIK,-0.5473544755855553,0.02762772341861781,0.05912584544827206
TNIP1,0.1603274487148063,0.2563614373110063,0.3515714716871719
TNIP2,0.23767210081839263,0.06930709540972566,0.12273414248517014
TNK1,0.3333628705438212,0.001006635043166908,0.004622704941480636
TNK2,0.6259103101911476,0.04991574968962708,0.09462984371110766
TNKS,-0.0631904311590219,0.6208247008720007,0.7011598223054633
TNKS1BP1,1.0525887649363366,0.0009719906567229767,0.004514694143944098
TNKS2,-0.601675865819324,8.35701104692144e-05,0.0007784685998594738
TNN,-0.08566949495077658,0.6707308868359245,0.743701401639472
TNNC1,0.17148159615529845,0.6757178259384029,0.7478724810306138
TNNC2,2.195433337815495,7.371033438778092e-05,0.000715769754096416
TNNT1,0.23582206743978107,0.6419835581610587,0.7192512555785694
TNNT3,1.101670284697716,0.004962701279610497,0.015195104597865437
TNPO1,-0.10596835998408594,0.374290044601046,0.472551061301359
TNPO2,0.20127811507734528,0.04780408629714647,0.09143044162663479
TNPO3,0.32920585636427546,1.3503861197667026e-10,9.354320283334585e-08
TNRC18,-0.05344686330032289,0.8270683252042175,0.8710408904965227
TNRC6A,-0.0599826744977463,0.7468806958336791,0.8068765332484913
TNRC6B,0.1076283942444487,0.2470049431158983,0.34093701460075626
TNRC6C,-0.7991782278343118,0.00015348575806669042,0.001213220057602872
TNS1,0.5569726905938701,0.0026356838388934744,0.009497849187113936
TNS2,0.300947509569804,0.14967658617706184,0.22828109206712596
TNS3,0.2664017379696375,0.002791706960421043,0.009877416117131856
TNXB,1.0698406104417009,0.012812512129342585,0.03190683118019839
TOB1,-1.165137575948254,1.2381884251499214e-05,0.0002191910142126099
TOB2,0.07553254171046397,0.7395236602302732,0.8011149033555367
TOE1,0.07701300271409117,0.3192876506342154,0.4171640477591969
TOGARAM1,-0.0854054199387928,0.6145414713433128,0.6957961584383743
TOLLIP,0.5602039067323048,0.004557152483718804,0.014285883034533497
TOM1,0.7621737103966559,0.004047388640945044,0.013051067122910067
TOM1L1,-0.12474354812732713,0.25291482003039034,0.3478967399978795
TOM1L2,0.23258654490823893,0.10292867943611922,0.16937581891946404
TOMM20,-0.5239639675395367,0.0008110807109855793,0.003957212250338213
TOMM22,-0.3320922257037786,0.012706350497952532,0.03171283265646483
TOMM34,0.3360953437305083,0.002500193681033203,0.009128652390034025
TOMM40,0.40825139643607855,0.010405139871009415,0.02710075341057165
TOMM40L,0.6535952035097097,0.00044698435984446275,0.002576330098612716
TOMM5,-0.18839931670767474,0.47924347421802327,0.5741594773002361
TOMM7,-0.29938020586748415,0.0728812669549629,0.12783135141467222
TOMM70,-0.27793610430565785,0.0118977557804363,0.030146634902731395
TONSL,0.7845442882729365,0.00883196548562429,0.0238046807443476
TOP1,-0.14128049125491948,0.13686188070959127,0.21213107671143697
TOP1MT,0.21561707517289186,0.30332002672298436,0.40067975409133405
TOP2A,1.174327884411806,0.0072560392352508255,0.02033639123401963
TOP2B,0.03979043348362943,0.5648799440983931,0.6517766411050269
TOP3A,0.48488841057202237,0.0001027124400387506,0.0009018536207140765
TOP3B,1.263224828276348,6.904731402708738e-05,0.0006813048172530235
TOP6BL,0.3353290038579173,0.06942656461889518,0.12286969919703017
TOPBP1,0.21135397873265838,0.021509597146338412,0.04830386396889007
TOPORS,-0.08196401714146262,0.4663147602715707,0.5615158877462207
TOR1A,-0.09209680638925377,0.1338343701105027,0.2082035150216514
TOR1AIP1,-0.34025600618920215,0.03829071461262026,0.0763355468351248
TOR1AIP2,-0.8475383201580229,0.0006838071482213803,0.0034942173351032693
TOR1B,-0.032393316314248466,0.678136176789582,0.7498772063601605
TOR2A,0.3534657863193882,0.0324314837787625,0.06708150749206844
TOR3A,0.48573649467404856,0.01741801677463041,0.0408740721920988
TOR4A,0.35680966285216,0.08607238870735863,0.14668439086134855
TOX2,-0.9116347406858747,0.00015145836455777417,0.001200079439173737
TOX3,-0.6858354214227393,0.129060305487184,0.20220728982405373
TOX4,0.1473286957642408,0.03240994303290559,0.06704749617990048
