target_label,target_chembl_id,target_pref_name,target_organism,target_tax_id,activity_id,record_id,molecule_chembl_id,parent_molecule_chembl_id,molecule_pref_name,canonical_smiles,assay_chembl_id,assay_description,assay_type,bao_format,bao_label,assay_variant_accession,assay_variant_mutation,document_chembl_id,document_journal,document_year,standard_type,standard_relation,standard_value,standard_units,standard_upper_value,pchembl_value,relation,value,units,text_value,data_validity_comment,potential_duplicate,standard_flag,src_id,standard_value_nM,pActivity_nM,endpoint_stratum,quality_flags,training_use
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,28622417,4556205,CHEMBL5859125,CHEMBL5859125,,CC(C)(O)c1ccc(-c2cccc(N(CC34CCC(c5noc(C(C)(C)F)n5)(CC3)CC4)C(=O)N3CCN(CC(F)(F)F)CC3)c2)cc1,CHEMBL5737864,"transient human FXR/Gal4-luciferase reporter assay: A Gal4-hFXR fusion construct reporter system was used as the primary assay to characterize compound activity. A construct including 5 copies of the Gal4 promoter response element upstream of a firefly luciferase reporter cDNA was stably expressed in HEK293 cells. This reporter cell line was maintained in Dulbecco's Modified Eagle's medium (DMEM; Gibco) supplemented with 1% penicillin-streptomycin (P/S) solution, 500 μg/mL Zeocin and 10% charcoal/dextran-treated fetal bovine serum (cs-FBS) at 37° C. in a humidified 5% CO2 atmosphere. Another plasmid was constructed in which the human cytomegalovirus promoter in the pcDNA3.1 vector directs the expression of the cDNA encoding a fusion protein comprised of the DNA binding domain from the Gal4 transcription factor fused to the ligand binding domain from human FXR.The day prior to transfection, the reporter cells in culture are detached from the plate with trypsin and plated into a T75 flask at a sufficient density to achieve approximately 90% confluence the next morning. The transfection reagents are prepared by separately diluting 25 μg of the pcDNA3.1-Gal4-FXR plasmid into 1.87 mL of Opti-MEM (Thermo-Fisher), and 40 μL of Lipofectamine 2000 (Thermo-Fisher) into 1.87 mL of Opti-MEM, and then adding the diluted DNA solution into the diluted Lipofectamine 2000 solution and incubating at room temperature for 15-20 minutes. The mixture is further diluted with 10 mL of a solution comprised of DMEM, 10% cs-FBS, and 1% P/S immediately prior to transferring to the cells. The maintenance culture media is aspirated from the cells and the final transfection mixture is added before the cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. This protocol can be scaled up, and the transiently transfected cells can be cryopreserved in an assay-ready format.For compound testing, 100 nL of the compounds (serial dilutions in DMSO) are dispensed with an Echo acoustic dispenser (Labcyte) into the wells of a Corning/Costar clear bottom 384-well white plate. The transfected cells are harvested, counted, and diluted such that 10-25,000 cells in 25 μL are plated into each well of the 384-well compound assay plate. The compound-treated cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. The next morning 25 μL of Steady-Glo (Promega) are added to each well of the plate, the mixture is incubated for 15 min. with shaking, and luminescence is measured on an Envision (Perkin Elmer) plate reader. Background counts from cells treated with DMSO alone are subtracted from all raw counts, and the corrected values are converted to a percentage of the control response attained with 8 μM GW-4064. These data are fit to a 4-parameter log agonist-response equation to calculate an EC50 value.",B,BAO_0000219,cell-based format,,,CHEMBL5728989,,2022.0,EC50,=,229.0,nM,,6.64,=,229.0,nM,,,0,1,37,229.0,6.640164517660112,fxr|EC50|B|cell-based format|CHEMBL5737864,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,28622420,4556206,CHEMBL5820762,CHEMBL5820762,,CC(C)(O)c1ccc(-c2cccc(N(CC34CCC(c5noc(C(C)(C)F)n5)(CC3)CC4)C(=O)NCC(F)(F)CO)c2)cc1,CHEMBL5737864,"transient human FXR/Gal4-luciferase reporter assay: A Gal4-hFXR fusion construct reporter system was used as the primary assay to characterize compound activity. A construct including 5 copies of the Gal4 promoter response element upstream of a firefly luciferase reporter cDNA was stably expressed in HEK293 cells. This reporter cell line was maintained in Dulbecco's Modified Eagle's medium (DMEM; Gibco) supplemented with 1% penicillin-streptomycin (P/S) solution, 500 μg/mL Zeocin and 10% charcoal/dextran-treated fetal bovine serum (cs-FBS) at 37° C. in a humidified 5% CO2 atmosphere. Another plasmid was constructed in which the human cytomegalovirus promoter in the pcDNA3.1 vector directs the expression of the cDNA encoding a fusion protein comprised of the DNA binding domain from the Gal4 transcription factor fused to the ligand binding domain from human FXR.The day prior to transfection, the reporter cells in culture are detached from the plate with trypsin and plated into a T75 flask at a sufficient density to achieve approximately 90% confluence the next morning. The transfection reagents are prepared by separately diluting 25 μg of the pcDNA3.1-Gal4-FXR plasmid into 1.87 mL of Opti-MEM (Thermo-Fisher), and 40 μL of Lipofectamine 2000 (Thermo-Fisher) into 1.87 mL of Opti-MEM, and then adding the diluted DNA solution into the diluted Lipofectamine 2000 solution and incubating at room temperature for 15-20 minutes. The mixture is further diluted with 10 mL of a solution comprised of DMEM, 10% cs-FBS, and 1% P/S immediately prior to transferring to the cells. The maintenance culture media is aspirated from the cells and the final transfection mixture is added before the cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. This protocol can be scaled up, and the transiently transfected cells can be cryopreserved in an assay-ready format.For compound testing, 100 nL of the compounds (serial dilutions in DMSO) are dispensed with an Echo acoustic dispenser (Labcyte) into the wells of a Corning/Costar clear bottom 384-well white plate. The transfected cells are harvested, counted, and diluted such that 10-25,000 cells in 25 μL are plated into each well of the 384-well compound assay plate. The compound-treated cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. The next morning 25 μL of Steady-Glo (Promega) are added to each well of the plate, the mixture is incubated for 15 min. with shaking, and luminescence is measured on an Envision (Perkin Elmer) plate reader. Background counts from cells treated with DMSO alone are subtracted from all raw counts, and the corrected values are converted to a percentage of the control response attained with 8 μM GW-4064. These data are fit to a 4-parameter log agonist-response equation to calculate an EC50 value.",B,BAO_0000219,cell-based format,,,CHEMBL5728989,,2022.0,EC50,=,270.0,nM,,6.57,=,270.0,nM,,,0,1,37,270.0,6.568636235841013,fxr|EC50|B|cell-based format|CHEMBL5737864,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,28622423,4556207,CHEMBL5947061,CHEMBL5947061,,CC(C)(O)c1ccc(-c2cccc(N(CC34CCC(c5noc(C(C)(C)F)n5)(CC3)CC4)C(=O)NCC3(CO)CCOCC3)c2)cc1,CHEMBL5737864,"transient human FXR/Gal4-luciferase reporter assay: A Gal4-hFXR fusion construct reporter system was used as the primary assay to characterize compound activity. A construct including 5 copies of the Gal4 promoter response element upstream of a firefly luciferase reporter cDNA was stably expressed in HEK293 cells. This reporter cell line was maintained in Dulbecco's Modified Eagle's medium (DMEM; Gibco) supplemented with 1% penicillin-streptomycin (P/S) solution, 500 μg/mL Zeocin and 10% charcoal/dextran-treated fetal bovine serum (cs-FBS) at 37° C. in a humidified 5% CO2 atmosphere. Another plasmid was constructed in which the human cytomegalovirus promoter in the pcDNA3.1 vector directs the expression of the cDNA encoding a fusion protein comprised of the DNA binding domain from the Gal4 transcription factor fused to the ligand binding domain from human FXR.The day prior to transfection, the reporter cells in culture are detached from the plate with trypsin and plated into a T75 flask at a sufficient density to achieve approximately 90% confluence the next morning. The transfection reagents are prepared by separately diluting 25 μg of the pcDNA3.1-Gal4-FXR plasmid into 1.87 mL of Opti-MEM (Thermo-Fisher), and 40 μL of Lipofectamine 2000 (Thermo-Fisher) into 1.87 mL of Opti-MEM, and then adding the diluted DNA solution into the diluted Lipofectamine 2000 solution and incubating at room temperature for 15-20 minutes. The mixture is further diluted with 10 mL of a solution comprised of DMEM, 10% cs-FBS, and 1% P/S immediately prior to transferring to the cells. The maintenance culture media is aspirated from the cells and the final transfection mixture is added before the cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. This protocol can be scaled up, and the transiently transfected cells can be cryopreserved in an assay-ready format.For compound testing, 100 nL of the compounds (serial dilutions in DMSO) are dispensed with an Echo acoustic dispenser (Labcyte) into the wells of a Corning/Costar clear bottom 384-well white plate. The transfected cells are harvested, counted, and diluted such that 10-25,000 cells in 25 μL are plated into each well of the 384-well compound assay plate. The compound-treated cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. The next morning 25 μL of Steady-Glo (Promega) are added to each well of the plate, the mixture is incubated for 15 min. with shaking, and luminescence is measured on an Envision (Perkin Elmer) plate reader. Background counts from cells treated with DMSO alone are subtracted from all raw counts, and the corrected values are converted to a percentage of the control response attained with 8 μM GW-4064. These data are fit to a 4-parameter log agonist-response equation to calculate an EC50 value.",B,BAO_0000219,cell-based format,,,CHEMBL5728989,,2022.0,EC50,=,581.0,nM,,6.24,=,581.0,nM,,,0,1,37,581.0,6.235823867609669,fxr|EC50|B|cell-based format|CHEMBL5737864,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,28622426,4556208,CHEMBL5873733,CHEMBL5873733,,CC(C)(O)c1ccc(-c2cccc(N(CC34CCC(c5noc(C(C)(C)F)n5)(CC3)CC4)C(=O)NCC3(O)CC3)c2)cc1,CHEMBL5737864,"transient human FXR/Gal4-luciferase reporter assay: A Gal4-hFXR fusion construct reporter system was used as the primary assay to characterize compound activity. A construct including 5 copies of the Gal4 promoter response element upstream of a firefly luciferase reporter cDNA was stably expressed in HEK293 cells. This reporter cell line was maintained in Dulbecco's Modified Eagle's medium (DMEM; Gibco) supplemented with 1% penicillin-streptomycin (P/S) solution, 500 μg/mL Zeocin and 10% charcoal/dextran-treated fetal bovine serum (cs-FBS) at 37° C. in a humidified 5% CO2 atmosphere. Another plasmid was constructed in which the human cytomegalovirus promoter in the pcDNA3.1 vector directs the expression of the cDNA encoding a fusion protein comprised of the DNA binding domain from the Gal4 transcription factor fused to the ligand binding domain from human FXR.The day prior to transfection, the reporter cells in culture are detached from the plate with trypsin and plated into a T75 flask at a sufficient density to achieve approximately 90% confluence the next morning. The transfection reagents are prepared by separately diluting 25 μg of the pcDNA3.1-Gal4-FXR plasmid into 1.87 mL of Opti-MEM (Thermo-Fisher), and 40 μL of Lipofectamine 2000 (Thermo-Fisher) into 1.87 mL of Opti-MEM, and then adding the diluted DNA solution into the diluted Lipofectamine 2000 solution and incubating at room temperature for 15-20 minutes. The mixture is further diluted with 10 mL of a solution comprised of DMEM, 10% cs-FBS, and 1% P/S immediately prior to transferring to the cells. The maintenance culture media is aspirated from the cells and the final transfection mixture is added before the cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. This protocol can be scaled up, and the transiently transfected cells can be cryopreserved in an assay-ready format.For compound testing, 100 nL of the compounds (serial dilutions in DMSO) are dispensed with an Echo acoustic dispenser (Labcyte) into the wells of a Corning/Costar clear bottom 384-well white plate. The transfected cells are harvested, counted, and diluted such that 10-25,000 cells in 25 μL are plated into each well of the 384-well compound assay plate. The compound-treated cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. The next morning 25 μL of Steady-Glo (Promega) are added to each well of the plate, the mixture is incubated for 15 min. with shaking, and luminescence is measured on an Envision (Perkin Elmer) plate reader. Background counts from cells treated with DMSO alone are subtracted from all raw counts, and the corrected values are converted to a percentage of the control response attained with 8 μM GW-4064. These data are fit to a 4-parameter log agonist-response equation to calculate an EC50 value.",B,BAO_0000219,cell-based format,,,CHEMBL5728989,,2022.0,EC50,=,509.0,nM,,6.29,=,509.0,nM,,,0,1,37,509.0,6.293282217663241,fxr|EC50|B|cell-based format|CHEMBL5737864,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,28622429,4556209,CHEMBL5892164,CHEMBL5892164,,CC(C)(O)c1ccc(-c2cccc(N(CC34CCC(c5noc(C(C)(C)F)n5)(CC3)CC4)C(=O)NCCN3CCOCC3)c2)cc1,CHEMBL5737864,"transient human FXR/Gal4-luciferase reporter assay: A Gal4-hFXR fusion construct reporter system was used as the primary assay to characterize compound activity. A construct including 5 copies of the Gal4 promoter response element upstream of a firefly luciferase reporter cDNA was stably expressed in HEK293 cells. This reporter cell line was maintained in Dulbecco's Modified Eagle's medium (DMEM; Gibco) supplemented with 1% penicillin-streptomycin (P/S) solution, 500 μg/mL Zeocin and 10% charcoal/dextran-treated fetal bovine serum (cs-FBS) at 37° C. in a humidified 5% CO2 atmosphere. Another plasmid was constructed in which the human cytomegalovirus promoter in the pcDNA3.1 vector directs the expression of the cDNA encoding a fusion protein comprised of the DNA binding domain from the Gal4 transcription factor fused to the ligand binding domain from human FXR.The day prior to transfection, the reporter cells in culture are detached from the plate with trypsin and plated into a T75 flask at a sufficient density to achieve approximately 90% confluence the next morning. The transfection reagents are prepared by separately diluting 25 μg of the pcDNA3.1-Gal4-FXR plasmid into 1.87 mL of Opti-MEM (Thermo-Fisher), and 40 μL of Lipofectamine 2000 (Thermo-Fisher) into 1.87 mL of Opti-MEM, and then adding the diluted DNA solution into the diluted Lipofectamine 2000 solution and incubating at room temperature for 15-20 minutes. The mixture is further diluted with 10 mL of a solution comprised of DMEM, 10% cs-FBS, and 1% P/S immediately prior to transferring to the cells. The maintenance culture media is aspirated from the cells and the final transfection mixture is added before the cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. This protocol can be scaled up, and the transiently transfected cells can be cryopreserved in an assay-ready format.For compound testing, 100 nL of the compounds (serial dilutions in DMSO) are dispensed with an Echo acoustic dispenser (Labcyte) into the wells of a Corning/Costar clear bottom 384-well white plate. The transfected cells are harvested, counted, and diluted such that 10-25,000 cells in 25 μL are plated into each well of the 384-well compound assay plate. The compound-treated cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. The next morning 25 μL of Steady-Glo (Promega) are added to each well of the plate, the mixture is incubated for 15 min. with shaking, and luminescence is measured on an Envision (Perkin Elmer) plate reader. Background counts from cells treated with DMSO alone are subtracted from all raw counts, and the corrected values are converted to a percentage of the control response attained with 8 μM GW-4064. These data are fit to a 4-parameter log agonist-response equation to calculate an EC50 value.",B,BAO_0000219,cell-based format,,,CHEMBL5728989,,2022.0,EC50,=,600.0,nM,,6.22,=,600.0,nM,,,0,1,37,600.0,6.221848749616356,fxr|EC50|B|cell-based format|CHEMBL5737864,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,28622432,4556210,CHEMBL5927751,CHEMBL5927751,,CC(C)(O)c1ccc(-c2cccc(N(CC34CCC(c5noc(C(C)(C)F)n5)(CC3)CC4)C(=O)NCCC3(O)CCCC3)c2)cc1,CHEMBL5737864,"transient human FXR/Gal4-luciferase reporter assay: A Gal4-hFXR fusion construct reporter system was used as the primary assay to characterize compound activity. A construct including 5 copies of the Gal4 promoter response element upstream of a firefly luciferase reporter cDNA was stably expressed in HEK293 cells. This reporter cell line was maintained in Dulbecco's Modified Eagle's medium (DMEM; Gibco) supplemented with 1% penicillin-streptomycin (P/S) solution, 500 μg/mL Zeocin and 10% charcoal/dextran-treated fetal bovine serum (cs-FBS) at 37° C. in a humidified 5% CO2 atmosphere. Another plasmid was constructed in which the human cytomegalovirus promoter in the pcDNA3.1 vector directs the expression of the cDNA encoding a fusion protein comprised of the DNA binding domain from the Gal4 transcription factor fused to the ligand binding domain from human FXR.The day prior to transfection, the reporter cells in culture are detached from the plate with trypsin and plated into a T75 flask at a sufficient density to achieve approximately 90% confluence the next morning. The transfection reagents are prepared by separately diluting 25 μg of the pcDNA3.1-Gal4-FXR plasmid into 1.87 mL of Opti-MEM (Thermo-Fisher), and 40 μL of Lipofectamine 2000 (Thermo-Fisher) into 1.87 mL of Opti-MEM, and then adding the diluted DNA solution into the diluted Lipofectamine 2000 solution and incubating at room temperature for 15-20 minutes. The mixture is further diluted with 10 mL of a solution comprised of DMEM, 10% cs-FBS, and 1% P/S immediately prior to transferring to the cells. The maintenance culture media is aspirated from the cells and the final transfection mixture is added before the cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. This protocol can be scaled up, and the transiently transfected cells can be cryopreserved in an assay-ready format.For compound testing, 100 nL of the compounds (serial dilutions in DMSO) are dispensed with an Echo acoustic dispenser (Labcyte) into the wells of a Corning/Costar clear bottom 384-well white plate. The transfected cells are harvested, counted, and diluted such that 10-25,000 cells in 25 μL are plated into each well of the 384-well compound assay plate. The compound-treated cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. The next morning 25 μL of Steady-Glo (Promega) are added to each well of the plate, the mixture is incubated for 15 min. with shaking, and luminescence is measured on an Envision (Perkin Elmer) plate reader. Background counts from cells treated with DMSO alone are subtracted from all raw counts, and the corrected values are converted to a percentage of the control response attained with 8 μM GW-4064. These data are fit to a 4-parameter log agonist-response equation to calculate an EC50 value.",B,BAO_0000219,cell-based format,,,CHEMBL5728989,,2022.0,EC50,=,472.0,nM,,6.33,=,472.0,nM,,,0,1,37,472.0,6.3260580013659125,fxr|EC50|B|cell-based format|CHEMBL5737864,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,29061069,4660344,CHEMBL6120333,CHEMBL6120333,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(COc2ccc(-c3cccc(C(=O)O)c3)cc2)cc1,CHEMBL6073363,Agonist activity at GST-fused FXR LBD (unknown origin) using biotinylated SRC1 peptide as substrate by AlphaScreen assay,B,BAO_0000357,single protein format,,,CHEMBL6071178,J Med Chem,2024.0,EC50,=,4500.0,nM,,5.35,=,4.5,uM,,,0,1,1,4500.0,5.346787486224656,fxr|EC50|B|single protein format|CHEMBL6073363,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,29061070,4660345,CHEMBL6083109,CHEMBL6083109,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1cccc(COc2ccc(C(=O)O)cc2)c1,CHEMBL6073363,Agonist activity at GST-fused FXR LBD (unknown origin) using biotinylated SRC1 peptide as substrate by AlphaScreen assay,B,BAO_0000357,single protein format,,,CHEMBL6071178,J Med Chem,2024.0,EC50,=,5680.0,nM,,5.25,=,5.68,uM,,,0,1,1,5680.0,5.245651664288981,fxr|EC50|B|single protein format|CHEMBL6073363,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,29061071,4660346,CHEMBL6083108,CHEMBL6083108,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1cccc(COc2cccc(C(=O)O)c2)c1,CHEMBL6073363,Agonist activity at GST-fused FXR LBD (unknown origin) using biotinylated SRC1 peptide as substrate by AlphaScreen assay,B,BAO_0000357,single protein format,,,CHEMBL6071178,J Med Chem,2024.0,EC50,=,5550.0,nM,,5.26,=,5.55,uM,,,0,1,1,5550.0,5.255707016877324,fxr|EC50|B|single protein format|CHEMBL6073363,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,29061072,4660347,CHEMBL6101820,CHEMBL6101820,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1cccc(COc2ccc(-c3cccc(C(=O)O)c3)cc2)c1,CHEMBL6073363,Agonist activity at GST-fused FXR LBD (unknown origin) using biotinylated SRC1 peptide as substrate by AlphaScreen assay,B,BAO_0000357,single protein format,,,CHEMBL6071178,J Med Chem,2024.0,EC50,=,7700.0,nM,,5.11,=,7.7,uM,,,0,1,1,7700.0,5.113509274827518,fxr|EC50|B|single protein format|CHEMBL6073363,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,29061073,4660348,CHEMBL6114912,CHEMBL6114912,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc(C(=O)O)cc2)cc1,CHEMBL6073363,Agonist activity at GST-fused FXR LBD (unknown origin) using biotinylated SRC1 peptide as substrate by AlphaScreen assay,B,BAO_0000357,single protein format,,,CHEMBL6071178,J Med Chem,2024.0,EC50,=,200.0,nM,,6.7,=,0.2,uM,,,0,1,1,200.0,6.698970004336019,fxr|EC50|B|single protein format|CHEMBL6073363,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,29061074,4660349,CHEMBL6102218,CHEMBL6102218,,CC(C)c1onc(-c2ccccc2Br)c1COc1ccc(-c2cccc(C(=O)O)c2)cc1,CHEMBL6073363,Agonist activity at GST-fused FXR LBD (unknown origin) using biotinylated SRC1 peptide as substrate by AlphaScreen assay,B,BAO_0000357,single protein format,,,CHEMBL6071178,J Med Chem,2024.0,EC50,=,2400.0,nM,,5.62,=,2.4,uM,,,0,1,1,2400.0,5.619788758288394,fxr|EC50|B|single protein format|CHEMBL6073363,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,29061075,4660350,CHEMBL6102548,CHEMBL6102548,,CC(C)c1onc(-c2ccccc2Cl)c1COc1ccc(-c2cccc(C(=O)O)c2)cc1,CHEMBL6073363,Agonist activity at GST-fused FXR LBD (unknown origin) using biotinylated SRC1 peptide as substrate by AlphaScreen assay,B,BAO_0000357,single protein format,,,CHEMBL6071178,J Med Chem,2024.0,EC50,=,1800.0,nM,,5.75,=,1.8,uM,,,0,1,1,1800.0,5.7447274948966935,fxr|EC50|B|single protein format|CHEMBL6073363,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,29061076,4660351,CHEMBL6078507,CHEMBL6078507,,CC(C)c1onc(-c2ccccc2C(F)(F)F)c1COc1ccc(-c2cccc(C(=O)O)c2)cc1,CHEMBL6073363,Agonist activity at GST-fused FXR LBD (unknown origin) using biotinylated SRC1 peptide as substrate by AlphaScreen assay,B,BAO_0000357,single protein format,,,CHEMBL6071178,J Med Chem,2024.0,EC50,=,2100.0,nM,,5.68,=,2.1,uM,,,0,1,1,2100.0,5.6777807052660805,fxr|EC50|B|single protein format|CHEMBL6073363,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,29061077,4660352,CHEMBL6101988,CHEMBL6101988,,CC(C)c1onc(-c2c(Br)cccc2Br)c1COc1ccc(-c2cccc(C(=O)O)c2)cc1,CHEMBL6073363,Agonist activity at GST-fused FXR LBD (unknown origin) using biotinylated SRC1 peptide as substrate by AlphaScreen assay,B,BAO_0000357,single protein format,,,CHEMBL6071178,J Med Chem,2024.0,EC50,=,1400.0,nM,,5.85,=,1.4,uM,,,0,1,1,1400.0,5.853871964321762,fxr|EC50|B|single protein format|CHEMBL6073363,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,29061078,4660353,CHEMBL6120230,CHEMBL6120230,,CC(C)c1onc(-c2c(Cl)cccc2Br)c1COc1ccc(-c2cccc(C(=O)O)c2)cc1,CHEMBL6073363,Agonist activity at GST-fused FXR LBD (unknown origin) using biotinylated SRC1 peptide as substrate by AlphaScreen assay,B,BAO_0000357,single protein format,,,CHEMBL6071178,J Med Chem,2024.0,EC50,=,1000.0,nM,,6.0,=,1.0,uM,,,0,1,1,1000.0,6.0,fxr|EC50|B|single protein format|CHEMBL6073363,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,29061079,4660354,CHEMBL6134519,CHEMBL6134519,,CC(C)c1onc(-c2c(Cl)cccc2Br)c1COc1ccc(-c2ccc(C(=O)O)cc2)cc1,CHEMBL6073363,Agonist activity at GST-fused FXR LBD (unknown origin) using biotinylated SRC1 peptide as substrate by AlphaScreen assay,B,BAO_0000357,single protein format,,,CHEMBL6071178,J Med Chem,2024.0,EC50,=,1120.0,nM,,5.95,=,1.12,uM,,,0,1,1,1120.0,5.950781977329818,fxr|EC50|B|single protein format|CHEMBL6073363,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,29061080,4660355,CHEMBL6102492,CHEMBL6102492,,CC(C)c1onc(-c2ccc(Cl)cc2Cl)c1COc1ccc(COc2ccc(C(=O)O)cc2)cc1,CHEMBL6073363,Agonist activity at GST-fused FXR LBD (unknown origin) using biotinylated SRC1 peptide as substrate by AlphaScreen assay,B,BAO_0000357,single protein format,,,CHEMBL6071178,J Med Chem,2024.0,EC50,=,25500.0,nM,,4.59,=,25.5,uM,,,0,1,1,25500.0,4.5934598195660445,fxr|EC50|B|single protein format|CHEMBL6073363,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,29061081,4660336,CHEMBL6096604,CHEMBL6096604,,Cc1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2cccc(C(=O)O)c2)cc1,CHEMBL6073363,Agonist activity at GST-fused FXR LBD (unknown origin) using biotinylated SRC1 peptide as substrate by AlphaScreen assay,B,BAO_0000357,single protein format,,,CHEMBL6071178,J Med Chem,2024.0,EC50,=,3600.0,nM,,5.44,=,3.6,uM,,,0,1,1,3600.0,5.443697499232712,fxr|EC50|B|single protein format|CHEMBL6073363,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,29061082,4660356,CHEMBL6091798,CHEMBL6091798,,COCc1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2cccc(C(=O)O)c2)cc1,CHEMBL6073363,Agonist activity at GST-fused FXR LBD (unknown origin) using biotinylated SRC1 peptide as substrate by AlphaScreen assay,B,BAO_0000357,single protein format,,,CHEMBL6071178,J Med Chem,2024.0,EC50,=,4300.0,nM,,5.37,=,4.3,uM,,,0,1,1,4300.0,5.366531544420414,fxr|EC50|B|single protein format|CHEMBL6073363,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,29061083,4660337,CHEMBL6103234,CHEMBL6103234,,CCCc1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2cccc(C(=O)O)c2)cc1,CHEMBL6073363,Agonist activity at GST-fused FXR LBD (unknown origin) using biotinylated SRC1 peptide as substrate by AlphaScreen assay,B,BAO_0000357,single protein format,,,CHEMBL6071178,J Med Chem,2024.0,EC50,=,3200.0,nM,,5.5,=,3.2,uM,,,0,1,1,3200.0,5.494850021680094,fxr|EC50|B|single protein format|CHEMBL6073363,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,29061084,4660357,CHEMBL6133073,CHEMBL6133073,,CCCCc1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2cccc(C(=O)O)c2)cc1,CHEMBL6073363,Agonist activity at GST-fused FXR LBD (unknown origin) using biotinylated SRC1 peptide as substrate by AlphaScreen assay,B,BAO_0000357,single protein format,,,CHEMBL6071178,J Med Chem,2024.0,EC50,=,3900.0,nM,,5.41,=,3.9,uM,,,0,1,1,3900.0,5.4089353929735005,fxr|EC50|B|single protein format|CHEMBL6073363,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,29061085,4660338,CHEMBL6091767,CHEMBL6091767,,CC(C)(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2cccc(C(=O)O)c2)cc1,CHEMBL6073363,Agonist activity at GST-fused FXR LBD (unknown origin) using biotinylated SRC1 peptide as substrate by AlphaScreen assay,B,BAO_0000357,single protein format,,,CHEMBL6071178,J Med Chem,2024.0,EC50,=,200.0,nM,,6.7,=,0.2,uM,,,0,1,1,200.0,6.698970004336019,fxr|EC50|B|single protein format|CHEMBL6073363,variant_accession_missing;,candidate_after_assay_review
