molecule_id,canonical_smiles,inchikey,activity_id,assay_id,document_id,target_id,target_name,species,construct,assay_type,assay_format,biochemical_or_cellular,activity_type,relation,value,unit,standardized_nM,pActivity,source,DOI,PMID,confidence,notes,assay_description,document_year,document_journal,standard_flag,potential_duplicate,fragment_count,is_valid_smiles,conversion_method,assay_family,assay_cluster,full_length_or_fragment,substrate_cofactor_info,confidence_level,construct_reported,endpoint_type,document_family,medicinal_chemistry_series
CHEMBL214690,CCCC(=O)c1c(O)cc(OC)c(C)c1O,GJRJTYFSORWKBE-UHFFFAOYSA-N,1764854,CHEMBL862461,CHEMBL1149347,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,49100.0,nM,49100.0,4.308918507877031,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2006.07.018,16870425.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2006,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1149347,unknown
CHEMBL3706852,CCCC(=O)C1=C(O)CC(O)=C(CC2=C(O)C(C)(C)C(O)=C(C(C)=O)C2=O)C1=O,RSVGVOAIGIZRSG-UHFFFAOYSA-N,1764855,CHEMBL862461,CHEMBL1149347,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,29700.0,nM,29700.0,4.527243550682788,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2006.07.018,16870425.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2006,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1149347,unknown
CHEMBL3706851,CCCC(=O)C1=C(O)C(C)C(O)=C(CC2=C(O)C(C)(C)C(O)=C(C(=O)CC)C2=O)C1=O,HJYKGLXKSXYGPR-UHFFFAOYSA-N,1764856,CHEMBL862461,CHEMBL1149347,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,23100.0,nM,23100.0,4.636388020107856,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2006.07.018,16870425.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2006,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1149347,unknown
CHEMBL3706850,CCCC(=O)C1=C(O)C(C)C(O)=C(CC2=C(O)C(C)(C)C(O)=C(C(C)=O)C2=O)C1=O,WCDZUAZGORFSEZ-UHFFFAOYSA-N,1764857,CHEMBL862461,CHEMBL1149347,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,28700.0,nM,28700.0,4.542118103266008,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2006.07.018,16870425.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2006,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1149347,unknown
CHEMBL3706848,CCCC(=O)c1c(O)c(CC2=C(O)C(C)(C)C(O)=C(C(C)=O)C2=O)c(O)c(CC2=C(O)C(C)(C)C(O)=C(C(=O)CC)C2=O)c1O,LVPYBOBVOZCRRB-UHFFFAOYSA-N,1764858,CHEMBL862461,CHEMBL1149347,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,31000.0,nM,31000.0,4.508638306165727,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2006.07.018,16870425.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2006,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1149347,unknown
CHEMBL3706849,CCC(=O)C1=C(O)C(C)(C)C(O)=C(CC2=C(O)C(C)(C)C(O)=C(C(C)=O)C2=O)C1=O,IDNSKTMYRFNECX-UHFFFAOYSA-N,1764859,CHEMBL862461,CHEMBL1149347,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,71700.0,nM,71700.0,4.144480844332199,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2006.07.018,16870425.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2006,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1149347,unknown
CHEMBL3706854,CCCC(=O)C1=C(OC)C(C)C(O)=C(CC2=C(O)C(C)(C)C(O)=C(C(=O)CCC)C2=O)C1=O,UBODUOFSDMCSBE-UHFFFAOYSA-N,1764860,CHEMBL862461,CHEMBL1149347,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,32600.0,nM,32600.0,4.486782399932061,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2006.07.018,16870425.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2006,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1149347,unknown
CHEMBL3706853,CCCC(=O)C1=C(O)C(C)(C)C(O)=C(CC2=C(O)C(C)(C)C(O)=C(C(=O)CC)C2=O)C1=O,FMNRNKYPJCPOQN-UHFFFAOYSA-N,1764861,CHEMBL862461,CHEMBL1149347,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,56100.0,nM,56100.0,4.251037138743839,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2006.07.018,16870425.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2006,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1149347,unknown
CHEMBL45627,C/C=C/C/C=C/CCC(=O)[C@H]1O[C@H]1C(N)=O,GVEZIHKRYBHEFX-NQQPLRFYSA-N,2440158,CHEMBL960231,CHEMBL1158883,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,0.19,ug.mL-1,850.9799706187969,6.070080661715766,ChEMBL REST activity.json snapshot 2026-09-12,10.1021/np020429z,12542342.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of fatty acid synthase,2003,J Nat Prod,1,0,1,1,derived_from_ug_per_mL_and_RDKit_MW,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1158883,unknown
CHEMBL45627,C/C=C/C/C=C/CCC(=O)[C@H]1O[C@H]1C(N)=O,GVEZIHKRYBHEFX-NQQPLRFYSA-N,2440969,CHEMBL985841,CHEMBL1146563,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,cell-based format,cell_extract_or_cellular,IC50,=,0.5,ug.mL-1,2239.420975312624,5.649864258332576,ChEMBL REST activity.json snapshot 2026-09-12,10.1021/np030046g,12932120.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS in human ZR-75-1 cells by spectrophotometry,2003,J Nat Prod,1,0,1,1,derived_from_ug_per_mL_and_RDKit_MW,cell_based_or_cell_extract_other,cell_based_or_cell_extract_other|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1146563,unknown
CHEMBL323197,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,GNRIZKKCNOBBMO-UHFFFAOYSA-N,3504188,CHEMBL1260142,CHEMBL1255179,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,5540.0,nM,5540.0,5.2564902352715706,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2010.08.061,20817450.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2010,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1255179,unknown
CHEMBL261706,COc1cc2oc3cc(O)c(OC)c(CC=C(C)C)c3c(=O)c2c(O)c1CC=C(C)C,YRKKJHJIWCRNCW-UHFFFAOYSA-N,3504189,CHEMBL1260142,CHEMBL1255179,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,24830.0,nM,24830.0,4.605023280445436,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2010.08.061,20817450.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2010,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1255179,unknown
CHEMBL260553,CC(C)=CCc1c(O)cc2oc3cc(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O,VEZXFTKZUMARDU-UHFFFAOYSA-N,3504190,CHEMBL1260142,CHEMBL1255179,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,1240.0,nM,1240.0,5.906578314837765,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2010.08.061,20817450.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2010,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1255179,unknown
CHEMBL561643,COc1c(O)cc2oc3cc4c(c(O)c3c(=O)c2c1CC=C(C)C)C=CC(C)(C)O4,HQWHKELJHUFLGD-UHFFFAOYSA-N,3504191,CHEMBL1260142,CHEMBL1255179,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,40640.0,nM,40640.0,4.391046300724137,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2010.08.061,20817450.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2010,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1255179,unknown
CHEMBL454580,CC(C)=CCc1c(O)cc2oc3c(CC=C(C)C)c(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O,WVJYEKGQSBGNRP-UHFFFAOYSA-N,3504192,CHEMBL1260142,CHEMBL1255179,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,3300.0,nM,3300.0,5.481486060122113,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2010.08.061,20817450.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2010,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1255179,unknown
CHEMBL361025,O=c1c2cc(O)ccc2oc2cc(O)cc(O)c12,JJUNZBRHHGLJQW-UHFFFAOYSA-N,3504194,CHEMBL1260142,CHEMBL1255179,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,40980.0,nM,40980.0,4.387428045934824,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2010.08.061,20817450.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2010,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1255179,unknown
CHEMBL187265,O=c1c2cc(O)c(O)cc2oc2cc(O)cc(O)c12,ZHTQCPCDXKMMLU-UHFFFAOYSA-N,3504195,CHEMBL1260142,CHEMBL1255179,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,17850.0,nM,17850.0,4.748361779551788,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2010.08.061,20817450.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2010,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1255179,unknown
CHEMBL1256379,O=C(c1cccc(O)c1)c1cc(O)c(O)c(O)c1,BGRHXPHEMQYXJP-UHFFFAOYSA-N,3504196,CHEMBL1260142,CHEMBL1255179,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,14760.0,nM,14760.0,4.830913642512977,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2010.08.061,20817450.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2010,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1255179,unknown
CHEMBL1256380,O=C(c1cc(O)cc(O)c1)c1c(O)cc(O)cc1O,UQRUMZDBXRBEPM-UHFFFAOYSA-N,3504197,CHEMBL1260142,CHEMBL1255179,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,8590.0,nM,8590.0,5.066006836168758,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2010.08.061,20817450.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2010,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1255179,unknown
CHEMBL1257642,C[C@@H]1O[C@@H](O[C@@H]2C(=O)c3c(O)cc(O)cc3O[C@H]2c2cc(O)cc(O)c2)[C@H](O)[C@H](O)[C@H]1O,HBHVCPGEAYWNOG-MFSALPCASA-N,3504198,CHEMBL1260142,CHEMBL1255179,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,49160.0,nM,49160.0,4.308388125785584,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2010.08.061,20817450.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2010,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1255179,unknown
CHEMBL470981,COc1cc(CCCO)cc2cc(-c3ccc4c(c3)OCO4)oc12,VOLZBKQSLGCZGC-UHFFFAOYSA-N,3504200,CHEMBL1260142,CHEMBL1255179,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,91070.0,nM,91070.0,4.040624663424157,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2010.08.061,20817450.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2010,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1255179,unknown
CHEMBL297453,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,WMBWREPUVVBILR-WIYYLYMNSA-N,3504201,CHEMBL1260142,CHEMBL1255179,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,51970.0,nM,51970.0,4.28424728317714,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2010.08.061,20817450.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of FAS,2010,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1255179,unknown
CHEMBL1834044,CC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3ccccc3)cc2)C1,SSUPGTNPEZPMHH-MOPGFXCFSA-N,6382200,CHEMBL1839595,CHEMBL1833814,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,480.0,nM,480.0,6.318758762624412,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2011.07.083,21873051.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of human FAS assessed as synthesis of long chain fatty acids from malonyl CoA after 60 mins by fluorescence assay,2011,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1833814,unknown
CHEMBL1834179,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3ccccc3)cc2)C1,PORBLGJUJCANDZ-MOPGFXCFSA-N,6382201,CHEMBL1839595,CHEMBL1833814,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,300.0,nM,300.0,6.522878745280337,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2011.07.083,21873051.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of human FAS assessed as synthesis of long chain fatty acids from malonyl CoA after 60 mins by fluorescence assay,2011,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1833814,unknown
CHEMBL1834045,CC(C)C(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3ccccc3)cc2)C1,LVMYACNRPQHLBX-UXHICEINSA-N,6382202,CHEMBL1839595,CHEMBL1833814,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,420.0,nM,420.0,6.376750709602099,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2011.07.083,21873051.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of human FAS assessed as synthesis of long chain fatty acids from malonyl CoA after 60 mins by fluorescence assay,2011,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1833814,unknown
CHEMBL1834178,CCNC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3ccccc3)cc2)C1,PBYPEHHPPYTSQD-MOPGFXCFSA-N,6382203,CHEMBL1839595,CHEMBL1833814,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,1500.0,nM,1500.0,5.823908740944319,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2011.07.083,21873051.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of human FAS assessed as synthesis of long chain fatty acids from malonyl CoA after 60 mins by fluorescence assay,2011,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1833814,unknown
CHEMBL1834180,CN(C)CCCCCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3ccccc3)cc2)C1,NZVLYMJHQXCHFY-RPWUZVMVSA-N,6382204,CHEMBL1839595,CHEMBL1833814,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,2000.0,nM,2000.0,5.698970004336019,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2011.07.083,21873051.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of human FAS assessed as synthesis of long chain fatty acids from malonyl CoA after 60 mins by fluorescence assay,2011,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1833814,unknown
CHEMBL1834182,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4[nH]3)cc2)C1,RTJMNSAZVWRLKF-SJORKVTESA-N,6382206,CHEMBL1839595,CHEMBL1833814,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,190.0,nM,190.0,6.721246399047171,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2011.07.083,21873051.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of human FAS assessed as synthesis of long chain fatty acids from malonyl CoA after 60 mins by fluorescence assay,2011,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1833814,unknown
CHEMBL1834183,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4n3C)cc2)C1,WBSRKIBZUNHAJK-MSOLQXFVSA-N,6382207,CHEMBL1839595,CHEMBL1833814,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,310.0,nM,310.0,6.508638306165727,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2011.07.083,21873051.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of human FAS assessed as synthesis of long chain fatty acids from malonyl CoA after 60 mins by fluorescence assay,2011,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1833814,unknown
CHEMBL1834184,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,YNFDIGJKJPNFFD-SJORKVTESA-N,6382208,CHEMBL1839595,CHEMBL1833814,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,79.0,nM,79.0,7.102372908709558,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2011.07.083,21873051.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of human FAS assessed as synthesis of long chain fatty acids from malonyl CoA after 60 mins by fluorescence assay,2011,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1833814,unknown
CHEMBL1834185,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3cn4ccccc4n3)cc2)C1,UJGNDBJGAGNOIV-MSOLQXFVSA-N,6382209,CHEMBL1839595,CHEMBL1833814,CHEMBL4158,Fatty acid synthase,Homo sapiens,not_reported_in_ChEMBL_activity_record,B,single protein format,unknown_biochemical_context,IC50,=,290.0,nM,290.0,6.537602002101044,ChEMBL REST activity.json snapshot 2026-09-12,10.1016/j.bmcl.2011.07.083,21873051.0,high_for_record_fields_low_for_cross_assay_comparability,,Inhibition of human FAS assessed as synthesis of long chain fatty acids from malonyl CoA after 60 mins by fluorescence assay,2011,Bioorg Med Chem Lett,1,0,1,1,direct_nM,generic_enzyme_inhibition,generic_enzyme_inhibition|unknown,unknown,unknown,low,not_reported_in_ChEMBL_activity_record,IC50,CHEMBL1833814,unknown
